id,pickups
6950,31
4356,1
23733,3
15854,0
21193,732
27731,2
29028,0
19640,0
22058,3
20962,344
3321,1
3834,254
23201,389
19731,1
19729,64
24833,1
16514,95
25330,83
15715,403
5870,1674
19388,2
17539,4584
20333,1764
18993,28
9929,2511
25159,0
10109,242
9886,0
12307,66
8401,684
9704,0
3816,0
27376,0
15240,343
27123,2663
20622,935
736,1317
23937,2
27428,2
2731,1
17389,0
16147,311
5731,521
11062,0
10324,590
23974,86
18458,1
11572,2234
17125,2
25243,882
3381,1
8423,339
13597,1165
3086,43
13499,1
2911,45
28317,499
5448,214
261,1
9276,0
24049,0
319,228
27137,2882
11212,23
18540,19
10214,124
21298,1
3857,282
4025,1
19521,1
27382,624
3229,1998
22861,3
21470,236
2380,1
26568,5
16247,1404
17990,708
3425,275
1896,45
24381,36
9545,93
3043,557
14732,1
7400,0
11964,271
11728,65
8953,53
26678,731
18282,1
4075,602
3938,1
1277,194
3506,160
519,1693
1019,208
3025,2233
10530,0
17646,2
7475,0
20530,2
27532,56
2005,2261
19719,2199
27348,333
10681,25
7721,734
23876,670
2351,0
20492,512
19739,2461
11927,543
4485,468
26287,4
20135,55
7663,2
12772,11
12542,411
25416,1
10732,0
7193,1604
13553,1
3344,350
22783,240
17743,53
19627,1
11045,1
9314,473
3891,1
18932,2
9148,246
26273,3
1000,0
27878,391
16190,61
19565,2
3846,41
7817,1
3939,1
2206,1
26639,2
15104,2
25458,84
14635,4089
27328,874
18106,2
27541,0
6673,0
13797,333
28543,1
22468,0
18302,2
5967,1
5635,287
26024,115
22400,683
296,1
14534,0
9411,161
8644,306
20611,575
23270,310
1096,42
19953,5237
26247,1
24657,658
4921,1
13470,1345
12721,384
12766,25
24096,395
11426,414
4945,0
13680,384
9320,400
24602,1965
13509,1584
6253,1
13192,30
18195,0
20432,465
8891,0
22420,270
15382,1
28230,0
28482,199
174,1042
3550,232
4078,341
26984,69
21891,0
4168,262
18319,683
3562,0
4042,0
24062,78
430,580
18522,159
19865,2813
20835,2
26064,54
28943,416
4995,2325
15829,1
13047,1
15751,1
22307,1862
4334,245
2019,4756
11852,42
20949,3369
6351,0
349,111
26409,3
10999,18
18214,207
25422,363
12648,236
21224,2
6126,1
25146,3712
5100,360
11737,2069
12077,55
11224,2
21249,0
4876,62
20683,0
10794,0
28275,3
15045,331
16058,376
28075,3100
18355,566
8511,202
19780,2
3137,2
3039,1
1053,394
6685,504
25750,0
3603,1
15233,480
10993,496
27581,80
25841,380
9182,289
9670,59
21739,2882
28567,551
5459,0
28136,0
9550,472
1167,1
8942,714
4101,3818
26830,624
23310,2263
9953,44
24461,2
24775,465
4480,1001
10309,49
24153,2
28059,66
16861,3
5133,44
27173,28
22649,312
10858,0
20021,669
4989,1694
10351,1071
1620,532
4286,0
1903,32
22328,2061
2615,1590
23877,2
10742,446
15930,239
24184,3363
20993,97
15729,424
7853,449
19818,294
14446,3559
18245,0
24597,4
21052,593
19172,0
2688,2109
14223,113
10965,62
8221,0
20725,0
16506,2
10592,237
17131,232
10017,471
20409,0
18188,0
14644,2
17358,4089
2144,42
10220,195
12979,0
7191,554
26905,426
5816,2
9009,488
25091,2007
5016,271
2849,0
5072,0
10757,2168
3888,0
14527,1390
19332,350
3630,1
25489,3190
11247,330
14448,2
