id,pickup_dt,borough,spd,vsb,temp,dewp,slp,pcp01,pcp06,pcp24,sd,hday
27244,2015-06-19 15:00:00,Brooklyn,0.0,9.1,77.0,67.0,1012.9,0.0,0.0,0.05,0.0,N
4434,2015-01-29 02:00:00,EWR,7.0,10.0,28.0,1.0,1023.7,0.0,0.0,0.27916666666666695,8.0,N
12090,2015-03-17 20:00:00,,20.0,10.0,51.0,31.0,1002.8,0.0,0.09,0.0,0.0,N
19018,2015-04-30 04:00:00,Staten Island,10.0,10.0,51.0,41.0,1006.5,0.0,0.0,0.05,0.0,N
14784,2015-04-03 19:00:00,Bronx,5.0,7.5,62.0,55.5,1008.8,0.0,0.0,0.0,0.0,N
9312,2015-02-28 12:00:00,,3.0,10.0,14.0,-4.0,1041.7,0.0,0.0,0.0,11.0,N
22312,2015-05-20 11:00:00,Brooklyn,8.0,10.0,57.0,43.0,1011.3,0.0,0.0,0.0,0.0,N
3306,2015-01-21 22:00:00,Queens,3.0,10.0,34.0,5.0,1019.5,0.0,0.0,0.0,0.0,N
14744,2015-04-03 12:00:00,Staten Island,10.0,10.0,61.0,42.0,1010.5,0.0,0.0,0.0,0.0,N
4918,2015-02-01 03:00:00,Manhattan,6.0,10.0,21.0,4.0,1023.2,0.0,0.0,0.06,7.0,N
3899,2015-01-25 16:00:00,Bronx,7.0,10.0,41.0,25.0,1006.9,0.0,0.01,0.59,2.5416666666666696,N
4043,2015-01-26 13:00:00,Manhattan,13.0,3.5,24.5,13.5,1015.7,0.0,0.0,0.01,2.0,N
26841,2015-06-17 04:00:00,Brooklyn,3.0,10.0,74.0,60.0,1014.1,0.0,0.0,0.0,0.0,N
15098,2015-04-05 19:00:00,Bronx,10.0,10.0,60.0,24.0,1018.6,0.0,0.0,0.0,0.0,N
24498,2015-06-02 20:00:00,Brooklyn,7.0,9.1,54.0,52.0,1020.0,0.04,0.0,0.0,0.0,N
4988,2015-02-01 14:00:00,EWR,0.0,10.0,28.0,14.0,1023.1,0.0,0.0,0.005,6.625,N
10537,2015-03-08 03:00:00,EWR,5.0,10.0,37.0,18.0,1017.9,0.0,0.315,0.58,18.0833333333333,N
18383,2015-04-26 05:00:00,Manhattan,6.0,10.0,52.0,26.0,1005.5,0.0,0.0,0.0,0.0,N
23604,2015-05-28 09:00:00,Bronx,3.0,10.0,71.0,65.0,1020.2,0.0,0.0,0.0,0.0,N
20145,2015-05-07 04:00:00,Queens,0.0,10.0,60.0,42.0,1024.0,0.0,0.0,0.0,0.0,N
13627,2015-03-27 12:00:00,Bronx,3.0,10.0,39.0,36.0,1007.4,0.02,0.27,0.59,0.0,N
17064,2015-04-18 01:00:00,Manhattan,3.0,10.0,68.0,52.0,1013.5,0.0,0.0,0.0,0.0,N
23495,2015-05-27 16:00:00,Staten Island,3.3333333333333304,7.0,77.0,67.0,1021.5,0.0,0.0,0.0,0.0,N
28609,2015-06-27 23:00:00,Brooklyn,10.25,3.2,60.75,57.25,1015.7,0.0766666666666667,0.01,0.0,0.0,N
11036,2015-03-11 06:00:00,Manhattan,5.0,2.5,45.5,43.5,1013.7,0.01,0.34,0.0,10.791666666666698,N
25938,2015-06-11 15:00:00,Staten Island,3.0,6.0,80.0,64.0,1012.1,0.0,0.0,0.425,0.0,N
17001,2015-04-17 15:00:00,,7.5,9.1,59.5,53.0,1017.5,0.0,0.0,0.0,0.0,N
27779,2015-06-22 20:00:00,,3.0,10.0,86.0,60.0,1014.8,0.0,0.2775,0.0,0.0,N
968,2015-01-07 04:00:00,Bronx,9.0,8.0,21.0,13.0,1017.4,0.0,0.0,0.0283333333333333,0.0,N
26373,2015-06-14 07:00:00,Manhattan,0.0,10.0,73.0,59.0,1016.5,0.0,0.0,0.0,0.0,N
11907,2015-03-16 17:00:00,Brooklyn,0.0,10.0,42.0,23.0,1013.9,0.0,0.0,0.0,0.0,N
11454,2015-03-13 21:00:00,EWR,10.0,10.0,41.0,16.0,1032.6,0.0,0.0566666666666667,0.01,2.6666666666666696,N
19236,2015-05-01 13:00:00,Queens,8.0,10.0,53.0,39.0,1014.9,0.0,0.0,0.0,0.0,N
26368,2015-06-14 06:00:00,Queens,0.0,10.0,72.0,59.0,1016.2,0.0,0.0,0.0,0.0,N
6742,2015-02-12 14:00:00,EWR,5.0,8.0,32.0,23.0,1009.1,0.0,0.0,0.01,8.0,Y
10372,2015-03-07 03:00:00,Brooklyn,13.0,10.0,22.0,7.0,1028.3,0.0,0.02,0.0,18.5,N
22323,2015-05-20 12:00:00,Staten Island,8.0,10.0,59.0,43.0,1011.1,0.0,0.0,0.0,0.0,N
6339,2015-02-10 01:00:00,Bronx,10.0,10.0,27.0,18.0,1016.3,0.0,0.0,0.01,8.0,N
8852,2015-02-25 16:00:00,Staten Island,10.0,10.0,32.0,10.0,1010.4,0.0,0.0,0.3973333333333329,12.0,N
16883,2015-04-16 22:00:00,,9.0,10.0,59.0,23.0,1027.6,0.0,0.0,0.179333333333333,0.0,N
21556,2015-05-15 20:00:00,,8.0,10.0,72.0,41.0,1023.6,0.0,0.0,0.0,0.0,N
23558,2015-05-28 02:00:00,Bronx,6.0,8.0,72.0,68.0,1020.7,0.03,0.0,0.0,0.0,N
24356,2015-06-01 23:00:00,Bronx,11.0,6.0,56.0,52.0,1019.8,0.0,0.08,0.0,0.0,N
27842,2015-06-23 06:00:00,Manhattan,6.0,10.0,77.0,61.0,1014.0,0.0,0.0,0.0,0.0,N
11508,2015-03-14 05:00:00,Bronx,5.0,10.0,42.0,27.0,1027.4,0.0,0.0,0.0,2.0,N
20395,2015-05-08 17:00:00,EWR,5.0,8.0,80.0,55.0,1020.6,0.0,0.0,0.0,0.0,N
16972,2015-04-17 11:00:00,Staten Island,8.0,10.0,56.0,49.0,1019.7,0.0,0.0,0.0,0.0,N
14602,2015-04-02 15:00:00,Queens,8.0,10.0,55.0,26.0,1022.8,0.0,0.0,0.0,0.0,N
24802,2015-06-04 17:00:00,EWR,6.0,10.0,62.0,49.0,1025.0,0.0,0.0,0.0,0.0,N
17943,2015-04-23 13:00:00,Bronx,9.0,10.0,44.0,24.0,1007.7,0.0,0.0,0.0,0.0,N
10695,2015-03-09 03:00:00,Brooklyn,3.0,10.0,44.0,20.0,1020.8,0.0,0.0,0.6658333333333329,16.1666666666667,N
15052,2015-04-05 12:00:00,EWR,8.0,10.0,43.0,19.0,1023.2,0.0,0.0,0.0,0.0,N
14588,2015-04-02 13:00:00,EWR,3.0,10.0,48.0,24.0,1024.4,0.0,0.0,0.0,0.0,N
17224,2015-04-19 01:00:00,Brooklyn,9.0,10.0,73.0,32.0,1013.9,0.0,0.0,0.0,0.0,N
25375,2015-06-08 04:00:00,,0.0,10.0,64.0,47.0,1019.9,0.0,0.1,0.0,0.0,N
14154,2015-03-30 18:00:00,Staten Island,8.0,10.0,50.0,29.0,1008.5,0.0,0.19833333333333303,0.03,0.0,N
17120,2015-04-18 10:00:00,Bronx,5.0,10.0,59.0,43.0,1014.6,0.0,0.01,0.0,0.0,N
21060,2015-05-12 19:00:00,EWR,7.0,10.0,84.0,56.0,1008.6,0.0,0.0,0.0,0.0,N
24609,2015-06-03 12:00:00,Manhattan,6.0,10.0,54.6666666666667,48.3333333333333,1023.5,0.0,0.0,0.26,0.0,Y
9664,2015-03-02 17:00:00,Brooklyn,11.0,10.0,36.0,13.0,1020.9,0.0,0.0,0.0,12.5,N
18047,2015-04-24 04:00:00,EWR,8.0,10.0,42.0,18.0,1010.4,0.0,0.0,0.0833333333333333,0.0,N
16569,2015-04-15 00:00:00,Brooklyn,0.0,10.0,62.0,29.0,1019.1,0.0,0.0,0.0,0.0,N
9862,2015-03-03 23:00:00,Bronx,6.8,2.0833333333333304,29.8333333333333,24.1666666666667,1020.6,0.0625,0.29166666666666696,0.0,14.25,N
24287,2015-06-01 12:00:00,Staten Island,8.75,2.5,55.75,53.75,1020.3,0.005,0.43,1.89,0.0,N
13385,2015-03-25 23:00:00,Staten Island,6.5,9.55,41.0,33.0,1023.9,0.0,0.0,0.3716666666666671,0.0,N
26975,2015-06-17 23:00:00,Queens,0.0,10.0,70.0,57.0,1019.5,0.0,0.0,0.0,0.0,N
1831,2015-01-12 14:00:00,Manhattan,3.0,4.0,35.0,27.0,1027.5,0.01,0.0,0.01,0.625,N
1567,2015-01-10 22:00:00,Queens,8.0,10.0,22.0,-2.0,1031.7,0.0,0.0,0.0,0.708333333333333,N
8026,2015-02-20 13:00:00,EWR,13.0,10.0,2.0,-16.0,1021.6,0.0,0.0,0.09,9.0,N
3275,2015-01-21 18:00:00,Bronx,0.0,10.0,35.0,8.0,1020.7,0.0,0.0,0.0,0.0,N
12507,2015-03-20 11:00:00,Manhattan,8.0,10.0,33.0,3.0,1027.0,0.0,0.01,0.0,0.0,N
14731,2015-04-03 10:00:00,Staten Island,5.0,10.0,61.0,38.0,1010.1,0.0,0.0,0.0,0.0,N
16641,2015-04-15 11:00:00,Bronx,3.0,10.0,51.0,20.0,1020.9,0.0,0.0,0.0,0.0,N
12387,2015-03-19 17:00:00,Queens,7.0,10.0,37.0,0.0,1026.5,0.0,0.0,0.27,0.0,N
282,2015-01-02 19:00:00,Staten Island,9.0,10.0,42.0,16.0,1022.7,0.0,0.0,0.0,0.0,N
6528,2015-02-11 05:00:00,,15.0,10.0,29.0,17.0,1017.3,0.0,0.03,0.01,8.0,N
13040,2015-03-23 19:00:00,Queens,6.0,10.0,37.0,2.0,1022.1,0.0,0.21333333333333301,0.0,0.0,N
2223,2015-01-15 02:00:00,EWR,7.0,10.0,31.0,20.0,1023.5,0.0,0.0,0.0,0.0,N
8855,2015-02-25 17:00:00,Brooklyn,9.0,10.0,34.0,11.0,1010.1,0.0,0.0,0.3523333333333329,12.0,N
10355,2015-03-07 00:00:00,Staten Island,11.0,10.0,24.0,6.0,1029.4,0.0,0.0283333333333333,0.0,17.75,N
6231,2015-02-09 08:00:00,Queens,9.0,10.0,27.0,20.0,1014.6,0.0,0.0,0.005,8.0,N
8005,2015-02-20 10:00:00,EWR,11.0,10.0,3.0,-16.0,1018.9,0.0,0.0,0.09,9.0,N
4960,2015-02-01 10:00:00,EWR,5.5,10.0,24.0,8.0,1022.3,0.0,0.0,0.045,6.79166666666667,N
18007,2015-04-23 22:00:00,Queens,13.0,10.0,47.0,23.0,1007.3,0.0,0.0,0.0833333333333333,0.0,N
7315,2015-02-16 03:00:00,Manhattan,15.0,10.0,5.0,-13.0,1019.4,0.0,0.0,0.0,8.45833333333333,Y
23857,2015-05-29 21:00:00,Staten Island,5.0,10.0,78.0,55.0,1023.6,0.0,0.0,0.0,0.0,N
5875,2015-02-07 03:00:00,Brooklyn,0.0,10.0,25.0,6.0,1021.4,0.0,0.0,0.0,8.0,N
21455,2015-05-15 06:00:00,Manhattan,10.0,10.0,58.0,36.0,1026.0,0.0,0.0,0.0,0.0,N
23825,2015-05-29 17:00:00,Brooklyn,0.0,10.0,82.0,53.0,1024.8,0.0,0.0,0.0,0.0,N
23100,2015-05-25 06:00:00,Staten Island,5.0,10.0,66.0,50.0,1024.4,0.0,0.0,0.27083333333333304,0.0,Y
4231,2015-01-27 19:00:00,Manhattan,7.0,10.0,28.0,15.0,1004.0,0.0,0.27083333333333304,0.324166666666667,5.5,N
8069,2015-02-20 20:00:00,Bronx,14.0,10.0,19.0,-6.0,1025.6,0.0,0.0,0.0383333333333333,9.0,N
23702,2015-05-28 23:00:00,EWR,0.0,10.0,83.0,66.0,1019.9,0.0,0.0,0.0,0.0,N
12382,2015-03-19 16:00:00,Staten Island,5.0,10.0,36.0,0.0,1026.9,0.0,0.0,0.34,0.0,N
13069,2015-03-24 00:00:00,Bronx,0.0,10.0,34.0,2.0,1023.1,0.0,0.208333333333333,0.0,0.0,N
17356,2015-04-19 20:00:00,Brooklyn,7.0,10.0,57.0,32.0,1022.3,0.0,0.0,0.0,0.0,N
2277,2015-01-15 10:00:00,Queens,3.0,10.0,27.0,17.0,1020.8,0.0,0.0,0.0,0.0,N
14326,2015-03-31 21:00:00,Bronx,6.0,10.0,39.0,34.5,1007.8,0.01,0.0,0.05,0.0,N
23782,2015-05-29 11:00:00,Bronx,6.0,10.0,66.0,53.0,1025.8,0.0,0.0,0.0,0.0,N
13272,2015-03-25 06:00:00,,0.0,10.0,37.0,15.0,1028.8,0.0,0.0,0.0333333333333333,0.0,N
11120,2015-03-11 18:00:00,,10.0,10.0,54.0,39.0,1014.7,0.0,0.0,0.0,8.29166666666667,N
8266,2015-02-22 01:00:00,EWR,5.5,0.8,30.0,26.0,1023.7,0.055,0.0,0.0,9.0,N
5877,2015-02-07 03:00:00,Manhattan,0.0,10.0,25.0,6.0,1021.4,0.0,0.0,0.0,8.0,N
12531,2015-03-20 15:00:00,Bronx,7.0,10.0,37.0,13.0,1026.7,0.0,0.0,0.0,0.0,N
23025,2015-05-24 19:00:00,,0.0,10.0,81.0,41.0,1024.6,0.0,0.0,0.0833333333333333,0.0,N
27479,2015-06-21 01:00:00,Bronx,4.25,3.0,68.0,64.25,1014.2,0.0,0.2805,0.0,0.0,N
10050,2015-03-05 03:00:00,Queens,7.0,4.0,42.0,38.0,1012.5,0.07,0.0,0.29166666666666696,13.083333333333302,N
23803,2015-05-29 14:00:00,Bronx,7.0,10.0,72.0,54.0,1026.0,0.0,0.0,0.0,0.0,N
14777,2015-04-03 17:00:00,Staten Island,5.0,5.0,60.5,54.0,1010.4,0.015,0.0,0.0,0.0,N
11256,2015-03-12 15:00:00,Queens,6.0,10.0,42.0,0.0,1029.9,0.0,0.0,0.0,5.16666666666667,N
5880,2015-02-07 04:00:00,Bronx,8.0,10.0,26.0,6.0,1021.3,0.0,0.0,0.0,8.0,N
14071,2015-03-30 06:00:00,Brooklyn,9.0,10.0,39.0,11.0,1018.3,0.0,0.00333333333333333,0.0,0.0,N
3374,2015-01-22 08:00:00,Staten Island,5.0,10.0,33.0,19.0,1021.0,0.0,0.0,0.0,0.0,N
19541,2015-05-03 10:00:00,EWR,5.0,10.0,51.0,35.0,1017.5,0.0,0.0,0.0,0.0,N
5297,2015-02-03 12:00:00,Staten Island,6.0,9.1,15.0,6.0,1021.4,0.0,0.11966666666666699,0.34,7.29166666666667,N
2621,2015-01-17 14:00:00,EWR,3.0,10.0,17.0,1.0,1029.1,0.0,0.0,0.0,0.0,N
1906,2015-01-13 01:00:00,Manhattan,5.0,9.1,38.0,34.0,1020.0,0.0,0.095,0.29916666666666697,0.166666666666667,N
24403,2015-06-02 06:00:00,Manhattan,9.0,6.0,51.0,48.0,1020.4,0.02,0.08,0.0,0.0,N
21042,2015-05-12 16:00:00,Manhattan,8.0,10.0,83.0,63.0,1010.0,0.0,0.0,0.0,0.0,N
12028,2015-03-17 11:00:00,Manhattan,5.0,10.0,49.0,36.0,1002.8,0.0,0.24,0.0,0.0,N
3410,2015-01-22 14:00:00,EWR,4.0,5.0,31.5,22.0,1023.1,0.0,0.0,0.0,0.0,N
18325,2015-04-25 21:00:00,Bronx,6.0,10.0,60.0,20.0,1005.6,0.0,0.062,0.0,0.0,N
7628,2015-02-18 02:00:00,EWR,3.0,10.0,26.0,8.0,1012.7,0.0,0.0,0.005833333333333329,11.625,N
1185,2015-01-08 12:00:00,Queens,11.0,10.0,9.0,-8.0,1029.3,0.0,0.0,0.0,0.708333333333333,N
6268,2015-02-09 14:00:00,Brooklyn,13.0,5.0,26.0,19.0,1015.7,0.01,0.0,0.01,8.0,N
23721,2015-05-29 02:00:00,Bronx,6.0,10.0,78.0,53.0,1022.6,0.0,0.0,0.0,0.0,N
12039,2015-03-17 13:00:00,EWR,5.0,7.0,49.0,39.0,1001.4,0.01,0.17,0.0,0.0,N
1280,2015-01-09 03:00:00,Bronx,10.0,10.0,17.0,-3.0,1025.6,0.0,0.0,0.0,0.0833333333333334,N
23474,2015-05-27 13:00:00,Staten Island,9.0,7.0,74.0,65.0,1021.7,0.0,0.0,0.0,0.0,N
17536,2015-04-20 23:00:00,Bronx,5.5,0.75,53.0,53.0,1003.9,0.0,0.0,0.01,0.0,N
14870,2015-04-04 08:00:00,Manhattan,7.0,9.1,59.0,55.0,997.4,0.0,0.0766666666666667,0.0,0.0,N
26361,2015-06-14 05:00:00,Manhattan,0.0,10.0,73.0,58.0,1016.4,0.0,0.01,0.0,0.0,N
26812,2015-06-16 23:00:00,,3.0,9.1,75.0,71.0,1010.5,0.0,0.0,0.0,0.0,N
10336,2015-03-06 21:00:00,,6.0,10.0,26.0,3.0,1030.5,0.0,0.00833333333333333,0.0,17.0,N
14586,2015-04-02 13:00:00,Bronx,3.0,10.0,48.0,24.0,1024.4,0.0,0.0,0.0,0.0,N
8065,2015-02-20 19:00:00,Manhattan,11.0,10.0,17.0,-7.0,1024.8,0.0,0.0,0.0683333333333333,9.0,N
21803,2015-05-17 08:00:00,Staten Island,0.0,3.1666666666666696,67.0,64.0,1019.1,0.01,0.0,0.0,0.0,N
10272,2015-03-06 12:00:00,Queens,6.0,8.0,13.0,1.0,1033.3,0.0,0.4491666666666671,0.52,14.75,N
25756,2015-06-10 13:00:00,Brooklyn,5.0,10.0,70.0,57.0,1012.3,0.0,0.0,1.20333333333333,0.0,N
17256,2015-04-19 05:00:00,Staten Island,8.0,10.0,63.0,25.0,1018.4,0.0,0.0,0.0,0.0,N
4592,2015-01-30 01:00:00,,11.0,10.0,35.0,25.0,1018.4,0.0,0.0,0.0,6.33333333333333,N
1864,2015-01-12 19:00:00,EWR,1.0,2.2666666666666697,36.3333333333333,33.0,1020.8,0.04,0.01,0.155,0.4166666666666671,N
10526,2015-03-08 01:00:00,Staten Island,3.0,10.0,37.0,17.0,1017.6,0.0,0.21583333333333302,0.58,18.1666666666667,N
3122,2015-01-20 18:00:00,Queens,3.0,10.0,39.0,18.0,1011.9,0.0,0.0,0.0,0.0,N
19399,2015-05-02 13:00:00,Manhattan,0.0,7.5,54.6666666666667,40.0,1015.7,0.0,0.0,0.0,0.0,N
13098,2015-03-24 04:00:00,Staten Island,7.0,10.0,31.0,3.0,1024.4,0.0,0.035,0.0,0.0,N
15367,2015-04-07 11:00:00,Queens,6.0,10.0,59.0,43.0,1020.9,0.0,0.035,0.025,0.0,N
3029,2015-01-20 04:00:00,Brooklyn,7.0,10.0,39.0,23.0,1011.7,0.0,0.0,0.763833333333333,0.0,N
4854,2015-01-31 17:00:00,,10.0,10.0,21.0,-2.0,1020.0,0.0,0.005,0.055,7.0,N
20253,2015-05-07 20:00:00,Queens,6.0,10.0,77.0,41.0,1021.0,0.0,0.0,0.0,0.0,N
1338,2015-01-09 11:00:00,,16.0,10.0,25.0,7.0,1015.7,0.0,0.0,0.0555,0.0,N
24055,2015-05-31 02:00:00,Queens,5.5,10.0,75.0,61.0,1018.1,0.0,0.0,0.0,0.0,N
1026,2015-01-07 12:00:00,Queens,5.0,10.0,21.0,11.0,1013.3,0.0,0.0,0.05,0.29166666666666696,N
13489,2015-03-26 15:00:00,EWR,4.0,4.0,48.5,43.5,1013.0,0.0,0.0,0.0,0.0,N
24587,2015-06-03 09:00:00,Brooklyn,6.0,10.0,52.0,49.0,1022.5,0.0,0.0,0.0,0.0,Y
2995,2015-01-19 22:00:00,,8.0,10.0,40.0,19.0,1010.2,0.0,0.0,1.5038333333333302,0.0,Y
24025,2015-05-30 22:00:00,EWR,10.0,10.0,77.0,61.0,1018.1,0.0,0.0,0.0,0.0,N
11698,2015-03-15 09:00:00,EWR,3.0,10.0,43.0,32.0,1006.7,0.0,0.0,0.3875,0.833333333333333,N
4466,2015-01-29 07:00:00,Manhattan,3.0,10.0,23.0,1.0,1025.5,0.0,0.0,0.0825,7.83333333333333,N
17512,2015-04-20 19:00:00,Manhattan,6.83333333333333,2.25,55.8333333333333,55.0,1005.0,0.005,0.0,0.01,0.0,N
12313,2015-03-19 06:00:00,Queens,3.0,10.0,31.0,9.0,1022.7,0.0,0.0,0.675,0.0,N
14163,2015-03-30 20:00:00,Brooklyn,11.0,10.0,52.0,25.0,1008.0,0.0,0.15333333333333302,0.04,0.0,N
23917,2015-05-30 06:00:00,Staten Island,0.0,10.0,68.0,60.0,1022.7,0.0,0.0,0.0,0.0,N
6240,2015-02-09 09:00:00,,10.0,10.0,26.0,19.0,1013.6,0.0,0.0,0.01,8.0,N
128,2015-01-01 20:00:00,EWR,9.0,10.0,38.0,8.0,1015.8,0.0,0.0,0.0,0.0,Y
15459,2015-04-08 01:00:00,Queens,7.0,6.0,44.0,41.0,1026.2,0.0,0.0,0.0,0.0,N
13398,2015-03-26 01:00:00,Staten Island,7.66666666666667,10.0,41.3333333333333,35.6666666666667,1023.7,0.0,0.0,0.3716666666666671,0.0,N
27802,2015-06-23 00:00:00,EWR,6.0,10.0,85.0,60.0,1014.0,0.0,0.26,0.0,0.0,N
4604,2015-01-30 03:00:00,Staten Island,8.0,10.0,35.0,24.0,1017.5,0.0,0.0,0.0,6.16666666666667,N
23391,2015-05-27 01:00:00,Queens,5.0,10.0,76.0,61.0,1020.2,0.0,0.0,0.0,0.0,N
22009,2015-05-18 14:00:00,Queens,6.5,3.0,62.0,57.0,1021.9,0.0,0.0,0.0,0.0,N
24607,2015-06-03 12:00:00,Brooklyn,6.0,10.0,54.6666666666667,48.3333333333333,1023.5,0.0,0.0,0.26,0.0,Y
24182,2015-05-31 21:00:00,Brooklyn,6.66666666666667,1.45,70.6666666666667,68.0,1016.9,0.28,0.0,0.0,0.0,N
19592,2015-05-03 17:00:00,Staten Island,0.0,10.0,77.0,36.0,1018.4,0.0,0.0,0.0,0.0,N
22707,2015-05-22 21:00:00,Bronx,11.0,10.0,70.0,38.0,1014.0,0.0,0.0,0.0,0.0,N
14808,2015-04-03 22:00:00,Staten Island,5.0,9.1,63.0,55.0,1007.5,0.0,0.0,0.0,0.0,N
22933,2015-05-24 06:00:00,Manhattan,3.0,10.0,58.0,37.0,1027.5,0.0,0.0,0.03,0.0,N
7671,2015-02-18 08:00:00,,5.0,10.0,21.0,9.0,1013.3,0.0,0.0,0.00333333333333333,11.8125,N
20276,2015-05-08 00:00:00,Bronx,0.0,10.0,66.0,47.0,1020.6,0.0,0.0,0.0,0.0,N
9165,2015-02-27 15:00:00,Brooklyn,5.0,10.0,20.0,4.0,1028.8,0.0,0.0,0.0,11.0,N
19812,2015-05-05 02:00:00,Manhattan,6.0,10.0,74.0,43.0,1021.0,0.0,0.0,0.0,0.0,N
19659,2015-05-04 03:00:00,Queens,0.0,10.0,64.0,41.0,1020.5,0.0,0.0,0.0,0.0,N
6460,2015-02-10 19:00:00,Queens,10.0,10.0,37.0,22.0,1016.0,0.0,0.0,0.0,8.0,N
9694,2015-03-02 21:00:00,Staten Island,9.0,10.0,38.0,11.0,1021.3,0.0,0.0,0.0,13.333333333333302,N
26239,2015-06-13 11:00:00,Queens,6.0,10.0,77.0,64.0,1011.3,0.0,0.0,0.0,0.0,N
28349,2015-06-26 09:00:00,Brooklyn,0.0,10.0,72.0,58.0,1013.1,0.0,0.0,0.1025,0.0,N
22864,2015-05-23 20:00:00,Brooklyn,6.0,10.0,68.0,26.0,1027.7,0.0,0.0,0.0,0.0,N
21898,2015-05-17 22:00:00,EWR,0.0,8.0,80.0,64.0,1018.2,0.0,0.0,0.0,0.0,N
25734,2015-06-10 09:00:00,,3.0,10.0,67.0,56.0,1010.4,0.0,0.0,1.17833333333333,0.0,N
6021,2015-02-08 00:00:00,Staten Island,0.0,10.0,38.0,20.0,1016.7,0.0,0.0,0.0,8.0,N
20900,2015-05-11 19:00:00,EWR,8.0,9.1,83.0,65.0,1018.0,0.0,0.0,0.0,0.0,N
28921,2015-06-29 21:00:00,EWR,3.0,10.0,76.0,55.0,1012.6,0.0,0.0,0.0,0.0,N
3113,2015-01-20 17:00:00,EWR,6.0,10.0,37.0,17.0,1012.6,0.0,0.0,0.0,0.0,N
15080,2015-04-05 16:00:00,Manhattan,10.0,10.0,53.0,24.0,1021.0,0.0,0.0,0.0,0.0,N
21048,2015-05-12 17:00:00,Manhattan,7.0,10.0,84.0,60.0,1009.4,0.0,0.0,0.0,0.0,N
18374,2015-04-26 04:00:00,Brooklyn,10.0,10.0,52.0,27.0,1005.6,0.0,0.0,0.0,0.0,N
19169,2015-05-01 03:00:00,Staten Island,5.0,10.0,52.0,37.0,1012.9,0.0,0.0,0.0,0.0,N
6684,2015-02-12 05:00:00,EWR,0.0,10.0,29.0,16.0,1012.8,0.0,0.0,0.0,8.0,Y
15399,2015-04-07 16:00:00,Manhattan,9.0,10.0,53.0,40.0,1023.3,0.0,0.0,0.0,0.0,N
8527,2015-02-23 16:00:00,Bronx,14.0,10.0,20.0,-4.0,1026.2,0.0,0.0075,0.0,12.541666666666698,N
4874,2015-01-31 20:00:00,Staten Island,11.0,10.0,26.0,-3.0,1018.9,0.0,0.005,0.06,7.0,N
14548,2015-04-02 07:00:00,EWR,0.0,10.0,42.0,12.0,1023.4,0.0,0.0,0.19833333333333303,0.0,N
5470,2015-02-04 15:00:00,Bronx,8.0,9.1,34.0,22.0,1023.2,0.0,0.0,0.764666666666667,8.0,N
20584,2015-05-09 20:00:00,Staten Island,6.0,7.0,69.0,57.0,1024.4,0.0,0.0,0.0,0.0,N
19991,2015-05-06 05:00:00,Queens,3.0,10.0,70.0,52.0,1022.5,0.0,0.0,0.0,0.0,N
13903,2015-03-29 04:00:00,Queens,10.0,5.0,27.0,17.0,1019.8,0.0,0.04,0.0,0.0,N
16869,2015-04-16 20:00:00,,6.0,10.0,61.0,17.0,1028.9,0.0,0.0,0.179333333333333,0.0,N
15474,2015-04-08 04:00:00,Brooklyn,7.0,5.0,42.0,39.0,1026.8,0.01,0.01,0.0,0.0,N
12644,2015-03-21 08:00:00,Bronx,3.6666666666666696,2.1,29.0,25.6666666666667,1018.9,0.0,0.0,0.0,0.0,N
3456,2015-01-22 21:00:00,EWR,6.0,10.0,39.0,22.0,1023.4,0.0,0.0,0.0,0.0,N
22607,2015-05-22 06:00:00,Queens,7.0,10.0,55.0,45.0,1011.1,0.0,0.0,0.0,0.0,N
18693,2015-04-28 04:00:00,Brooklyn,0.0,10.0,53.0,34.0,1006.4,0.0,0.0,0.847,0.0,N
24610,2015-06-03 12:00:00,Queens,6.0,10.0,54.6666666666667,48.3333333333333,1023.5,0.0,0.0,0.26,0.0,Y
17329,2015-04-19 16:00:00,EWR,7.0,10.0,61.0,29.0,1024.4,0.0,0.0,0.0,0.0,N
1382,2015-01-09 18:00:00,Queens,8.0,10.0,31.0,10.0,1015.3,0.0,0.07,0.0555,0.0,N
13360,2015-03-25 20:00:00,Brooklyn,5.0,7.0,40.0,30.0,1026.8,0.02,0.0,0.3716666666666671,0.0,N
16963,2015-04-17 10:00:00,Manhattan,7.33333333333333,6.33333333333333,55.3333333333333,49.6666666666667,1020.0,0.0533333333333333,0.0,0.0,0.0,N
22717,2015-05-22 22:00:00,Queens,8.0,10.0,70.0,38.0,1014.2,0.0,0.0,0.0,0.0,N
10548,2015-03-08 04:00:00,,3.0,10.0,38.0,18.0,1018.0,0.0,0.317,0.58,18.0416666666667,N
13469,2015-03-26 12:00:00,EWR,0.0,4.0,46.0,41.0,1015.2,0.0,0.0,0.05,0.0,N
15805,2015-04-10 06:00:00,Bronx,8.0,10.0,40.0,38.0,1021.6,0.0,0.0,0.045,0.0,N
7498,2015-02-17 06:00:00,,0.0,10.0,19.0,-5.0,1017.2,0.0,0.0,0.0025,9.125,N
27562,2015-06-21 13:00:00,EWR,4.0,4.25,73.75,71.25,1006.1,0.0,0.0,0.0,0.0,N
18060,2015-04-24 06:00:00,Brooklyn,9.0,10.0,41.0,17.0,1010.2,0.0,0.0,0.0833333333333333,0.0,N
15091,2015-04-05 18:00:00,Bronx,10.0,10.0,58.0,24.0,1019.0,0.0,0.0,0.0,0.0,N
